valid_time,latitude,longitude,ro,tp,number,expver,distance
2025-11-12 21:00:00,44.499999999999964,8.89999999999999,0.00023390353,0.0011641562,0,1,0.0999999999999659
2025-11-12 22:00:00,44.499999999999964,8.89999999999999,0.00025568902,0.0014165223,0,1,0.0999999999999659
2025-11-12 23:00:00,44.499999999999964,8.89999999999999,0.00027997792,0.0017005682,0,1,0.0999999999999659
2025-11-13 00:00:00,44.499999999999964,8.89999999999999,0.00030219555,0.0019387335,0,1,0.0999999999999659
2025-11-13 01:00:00,44.499999999999964,8.89999999999999,2.4693087e-05,0.00030407868,0,1,0.0999999999999659
2025-11-13 02:00:00,44.499999999999964,8.89999999999999,4.5724213e-05,0.0005251877,0,1,0.0999999999999659
2025-11-13 03:00:00,44.499999999999964,8.89999999999999,6.48424e-05,0.0006938763,0,1,0.0999999999999659
2025-11-13 04:00:00,44.499999999999964,8.89999999999999,7.9806894e-05,0.0007878244,0,1,0.0999999999999659
2025-11-13 05:00:00,44.499999999999964,8.89999999999999,9.2595816e-05,0.00084741414,0,1,0.0999999999999659
2025-11-13 06:00:00,44.499999999999964,8.89999999999999,0.00010316074,0.0008703843,0,1,0.0999999999999659
2025-11-13 07:00:00,44.499999999999964,8.89999999999999,0.00011333078,0.00089642406,0,1,0.0999999999999659
2025-11-13 08:00:00,44.499999999999964,8.89999999999999,0.00012722611,0.0010100305,0,1,0.0999999999999659
2025-11-13 09:00:00,44.499999999999964,8.89999999999999,0.00013905019,0.0010943338,0,1,0.0999999999999659
2025-11-13 10:00:00,44.499999999999964,8.89999999999999,0.00015037507,0.0011745691,0,1,0.0999999999999659
2025-11-13 11:00:00,44.499999999999964,8.89999999999999,0.00016207993,0.0012582988,0,1,0.0999999999999659
2025-11-13 12:00:00,44.499999999999964,8.89999999999999,0.00017397851,0.0013553202,0,1,0.0999999999999659
2025-11-13 13:00:00,44.499999999999964,8.89999999999999,0.0001866892,0.0014847219,0,1,0.0999999999999659
2025-11-13 14:00:00,44.499999999999964,8.89999999999999,0.00019813329,0.0015606135,0,1,0.0999999999999659
2025-11-13 15:00:00,44.499999999999964,8.89999999999999,0.00021032989,0.0016659349,0,1,0.0999999999999659
2025-11-13 16:00:00,44.499999999999964,8.89999999999999,0.00022219121,0.0017563105,0,1,0.0999999999999659
2025-11-13 17:00:00,44.499999999999964,8.89999999999999,0.00023548305,0.0019001812,0,1,0.0999999999999659
2025-11-13 18:00:00,44.499999999999964,8.89999999999999,0.00024986267,0.0020768642,0,1,0.0999999999999659
2025-11-13 19:00:00,44.499999999999964,8.89999999999999,0.00026588142,0.0022695065,0,1,0.0999999999999659
2025-11-13 20:00:00,44.499999999999964,8.89999999999999,0.00028048456,0.0023704171,0,1,0.0999999999999659
2025-11-13 21:00:00,44.499999999999964,8.89999999999999,0.0002962649,0.002479583,0,1,0.0999999999999659
2025-11-13 22:00:00,44.499999999999964,8.89999999999999,0.00031332672,0.0026030838,0,1,0.0999999999999659
2025-11-13 23:00:00,44.499999999999964,8.89999999999999,0.00032946467,0.0027132928,0,1,0.0999999999999659
2025-11-14 00:00:00,44.499999999999964,8.89999999999999,0.00034707785,0.0028434396,0,1,0.0999999999999659
2025-11-14 01:00:00,44.499999999999964,8.89999999999999,1.6184524e-05,0.000113903545,0,1,0.0999999999999659
2025-11-14 02:00:00,44.499999999999964,8.89999999999999,3.2655895e-05,0.00023328699,0,1,0.0999999999999659
2025-11-14 03:00:00,44.499999999999964,8.89999999999999,5.13494e-05,0.00038263202,0,1,0.0999999999999659
2025-11-14 04:00:00,44.499999999999964,8.89999999999999,6.858632e-05,0.00050754845,0,1,0.0999999999999659
2025-11-14 05:00:00,44.499999999999964,8.89999999999999,8.6307526e-05,0.00064573437,0,1,0.0999999999999659
2025-11-14 06:00:00,44.499999999999964,8.89999999999999,0.000103637576,0.0007750988,0,1,0.0999999999999659
2025-11-14 07:00:00,44.499999999999964,8.89999999999999,0.000120192766,0.0009240836,0,1,0.0999999999999659
2025-11-14 08:00:00,44.499999999999964,8.89999999999999,0.00013485551,0.0010502518,0,1,0.0999999999999659
2025-11-14 09:00:00,44.499999999999964,8.89999999999999,0.00014987588,0.0011922896,0,1,0.0999999999999659
2025-11-14 10:00:00,44.499999999999964,8.89999999999999,0.00016899407,0.0014087886,0,1,0.0999999999999659
2025-11-14 11:00:00,44.499999999999964,8.89999999999999,0.00019878149,0.0018552005,0,1,0.0999999999999659
2025-11-14 12:00:00,44.499999999999964,8.89999999999999,0.00022242963,0.00217793,0,1,0.0999999999999659
2025-11-14 13:00:00,44.499999999999964,8.89999999999999,0.00024399161,0.0024941773,0,1,0.0999999999999659
2025-11-14 14:00:00,44.499999999999964,8.89999999999999,0.0002680719,0.0028256553,0,1,0.0999999999999659
2025-11-14 15:00:00,44.499999999999964,8.89999999999999,0.0002874434,0.0030257464,0,1,0.0999999999999659
2025-11-14 16:00:00,44.499999999999964,8.89999999999999,0.0003104359,0.003241858,0,1,0.0999999999999659
2025-11-14 17:00:00,44.499999999999964,8.89999999999999,0.00033533573,0.0034672855,0,1,0.0999999999999659
2025-11-14 18:00:00,44.499999999999964,8.89999999999999,0.00035749376,0.003656471,0,1,0.0999999999999659
2025-11-14 19:00:00,44.499999999999964,8.89999999999999,0.00038072467,0.0038723827,0,1,0.0999999999999659
2025-11-14 20:00:00,44.499999999999964,8.89999999999999,0.0004068315,0.0041278275,0,1,0.0999999999999659
2025-11-14 21:00:00,44.499999999999964,8.89999999999999,0.00042827427,0.0043153684,0,1,0.0999999999999659
2025-11-14 22:00:00,44.499999999999964,8.89999999999999,0.0004543513,0.004553515,0,1,0.0999999999999659
2025-11-14 23:00:00,44.499999999999964,8.89999999999999,0.00048288703,0.004833978,0,1,0.0999999999999659
2025-11-15 00:00:00,44.499999999999964,8.89999999999999,0.0005211532,0.0052972403,0,1,0.0999999999999659
2025-11-15 01:00:00,44.499999999999964,8.89999999999999,6.3625164e-05,0.00082513876,0,1,0.0999999999999659
2025-11-15 02:00:00,44.499999999999964,8.89999999999999,0.00016730838,0.0018904768,0,1,0.0999999999999659
2025-11-15 03:00:00,44.499999999999964,8.89999999999999,0.00022909604,0.0026215836,0,1,0.0999999999999659
2025-11-15 04:00:00,44.499999999999964,8.89999999999999,0.00029861182,0.0034084655,0,1,0.0999999999999659
2025-11-15 05:00:00,44.499999999999964,8.89999999999999,0.00060724467,0.0050371736,0,1,0.0999999999999659
2025-11-15 06:00:00,44.499999999999964,8.89999999999999,0.00089443475,0.0069142804,0,1,0.0999999999999659
2025-11-15 07:00:00,44.499999999999964,8.89999999999999,0.00096705556,0.007761389,0,1,0.0999999999999659
2025-11-15 08:00:00,44.499999999999964,8.89999999999999,0.0011364445,0.008538343,0,1,0.0999999999999659
2025-11-15 09:00:00,44.499999999999964,8.89999999999999,0.0012611002,0.009596549,0,1,0.0999999999999659
2025-11-15 10:00:00,44.499999999999964,8.89999999999999,0.0014421642,0.010903247,0,1,0.0999999999999659
2025-11-15 11:00:00,44.499999999999964,8.89999999999999,0.001868695,0.012764126,0,1,0.0999999999999659
2025-11-15 12:00:00,44.499999999999964,8.89999999999999,0.00217174,0.01475817,0,1,0.0999999999999659
2025-11-15 13:00:00,44.499999999999964,8.89999999999999,0.0035820752,0.017533481,0,1,0.0999999999999659
2025-11-15 14:00:00,44.499999999999964,8.89999999999999,0.0037595183,0.019074515,0,1,0.0999999999999659
2025-11-15 15:00:00,44.499999999999964,8.89999999999999,0.0038180798,0.019803315,0,1,0.0999999999999659
2025-11-15 16:00:00,44.499999999999964,8.89999999999999,0.0045716465,0.02154401,0,1,0.0999999999999659
2025-11-15 17:00:00,44.499999999999964,8.89999999999999,0.006282598,0.024470255,0,1,0.0999999999999659
2025-11-15 18:00:00,44.499999999999964,8.89999999999999,0.0063772053,0.025572956,0,1,0.0999999999999659
2025-11-15 19:00:00,44.499999999999964,8.89999999999999,0.006418839,0.026014134,0,1,0.0999999999999659
2025-11-15 20:00:00,44.499999999999964,8.89999999999999,0.006441906,0.026209936,0,1,0.0999999999999659
2025-11-15 21:00:00,44.499999999999964,8.89999999999999,0.006470114,0.02645731,0,1,0.0999999999999659
